>> Method, Nduas, Uduas, Rduas, UduaPerc, RduaPerc, Time_s, Time_ms
@@ org.apache.commons.math3.stat.descriptive.moment.Variance.evaluate,48,8,16,16.666666666666664,33.33333333333333,0,3
@@ org.apache.commons.math3.stat.descriptive.moment.Variance.evaluate,66,13,23,19.696969696969695,34.84848484848485,0,4
@@ org.apache.commons.math3.stat.descriptive.moment.FourthMoment.increment,16,2,3,12.5,18.75,0,0
@@ org.apache.commons.math3.stat.descriptive.moment.Skewness.increment,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.stat.descriptive.moment.Skewness.getResult,16,3,4,18.75,25.0,0,0
@@ org.apache.commons.math3.stat.descriptive.moment.Skewness.clear,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.math3.stat.descriptive.moment.Skewness.evaluate,55,6,11,10.909090909090908,20.0,0,4
@@ org.apache.commons.math3.stat.descriptive.moment.SecondMoment.increment,12,2,3,16.666666666666664,25.0,0,0
@@ org.apache.commons.math3.stat.descriptive.moment.SemiVariance.evaluate,38,14,24,36.84210526315789,63.1578947368421,0,3
@@ org.apache.commons.math3.stat.descriptive.rank.Max.increment,14,3,6,21.428571428571427,42.857142857142854,0,0
@@ org.apache.commons.math3.stat.descriptive.rank.Max.evaluate,44,8,23,18.181818181818183,52.27272727272727,0,2
@@ org.apache.commons.math3.stat.descriptive.rank.Min.increment,14,3,6,21.428571428571427,42.857142857142854,0,0
@@ org.apache.commons.math3.stat.descriptive.rank.Min.evaluate,44,8,23,18.181818181818183,52.27272727272727,0,3
@@ org.apache.commons.math3.stat.descriptive.rank.Percentile.setData,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.stat.descriptive.rank.Percentile.setData,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.math3.stat.descriptive.rank.Percentile.evaluate,47,10,21,21.27659574468085,44.680851063829785,0,2
@@ org.apache.commons.math3.stat.descriptive.rank.Percentile.select,80,31,55,38.75,68.75,0,8
@@ org.apache.commons.math3.stat.descriptive.rank.Percentile.medianOf3,26,6,10,23.076923076923077,38.46153846153847,0,1
@@ org.apache.commons.math3.stat.descriptive.rank.Percentile.partition,109,53,84,48.62385321100918,77.06422018348624,0,12
@@ org.apache.commons.math3.stat.descriptive.rank.Percentile.insertionSort,32,7,15,21.875,46.875,0,2
@@ org.apache.commons.math3.stat.descriptive.rank.Percentile.setQuantile,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.stat.descriptive.rank.Percentile.copy,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ org.apache.commons.math3.stat.descriptive.summary.SumOfSquares.evaluate,25,3,5,12.0,20.0,0,1
@@ org.apache.commons.math3.stat.descriptive.summary.Sum.evaluate,25,3,5,12.0,20.0,0,0
@@ org.apache.commons.math3.stat.descriptive.summary.Sum.evaluate,28,3,5,10.714285714285714,17.857142857142858,0,0
@@ org.apache.commons.math3.stat.descriptive.summary.Product.evaluate,25,3,5,12.0,20.0,0,1
@@ org.apache.commons.math3.stat.descriptive.summary.Product.evaluate,28,3,5,10.714285714285714,17.857142857142858,0,1
@@ org.apache.commons.math3.stat.descriptive.summary.SumOfLogs.evaluate,25,3,5,12.0,20.0,0,1
@@ org.apache.commons.math3.stat.regression.SimpleRegression.addData,36,5,9,13.88888888888889,25.0,0,1
@@ org.apache.commons.math3.stat.regression.SimpleRegression.append,45,3,5,6.666666666666667,11.11111111111111,0,1
@@ org.apache.commons.math3.stat.regression.SimpleRegression.removeData,30,3,4,10.0,13.333333333333334,0,1
@@ org.apache.commons.math3.stat.regression.SimpleRegression.addData,20,5,10,25.0,50.0,0,1
@@ org.apache.commons.math3.stat.regression.SimpleRegression.addObservation,10,5,7,50.0,70.0,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.addObservations,51,20,35,39.21568627450981,68.62745098039215,0,3
@@ org.apache.commons.math3.stat.regression.SimpleRegression.removeData,14,4,8,28.57142857142857,57.14285714285714,0,1
@@ org.apache.commons.math3.stat.regression.SimpleRegression.predict,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getIntercept,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getSlope,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getTotalSumSquares,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getXSumSquares,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getMeanSquareError,10,3,4,30.0,40.0,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getR,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getInterceptStdErr,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getSlopeConfidenceInterval,13,4,7,30.76923076923077,53.84615384615385,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getSignificance,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.getIntercept,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.stat.regression.SimpleRegression.regress,43,6,10,13.953488372093023,23.25581395348837,0,1
@@ org.apache.commons.math3.stat.regression.SimpleRegression.regress,79,22,39,27.848101265822784,49.36708860759494,0,4
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.<init>,33,7,11,21.21212121212121,33.33333333333333,0,1
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.addObservation,36,8,12,22.22222222222222,33.33333333333333,0,1
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.addObservations,33,11,18,33.33333333333333,54.54545454545454,0,1
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.include,130,29,60,22.30769230769231,46.15384615384615,0,28
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.smartAdd,22,4,6,18.181818181818183,27.27272727272727,0,0
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.clear,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.tolset,55,7,12,12.727272727272727,21.818181818181817,0,3
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.regcf,85,21,36,24.705882352941178,42.35294117647059,0,8
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.singcheck,120,18,34,15.0,28.333333333333332,0,16
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.ss,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.cov,145,32,68,22.06896551724138,46.89655172413793,0,25
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.inverse,84,14,33,16.666666666666664,39.285714285714285,0,11
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.getPartialCorrelations,198,34,53,17.17171717171717,26.767676767676768,0,33
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.vmove,228,43,79,18.859649122807017,34.64912280701755,0,66
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.reorderRegressors,60,17,34,28.333333333333332,56.666666666666664,0,4
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.getDiagonalOfHatMatrix,68,11,24,16.176470588235293,35.294117647058826,0,5
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.regress,159,37,61,23.270440251572328,38.36477987421384,0,18
@@ org.apache.commons.math3.stat.regression.MillerUpdatingRegression.regress,237,63,110,26.582278481012654,46.41350210970464,0,39
@@ org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression.calculateHat,42,12,28,28.57142857142857,66.66666666666666,0,4
@@ org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression.calculateTotalSumOfSquares,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression.calculateAdjustedRSquared,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.stat.regression.RegressionResults.<init>,49,8,12,16.3265306122449,24.489795918367346,0,2
@@ org.apache.commons.math3.stat.regression.RegressionResults.getParameterEstimate,18,4,7,22.22222222222222,38.88888888888889,0,0
@@ org.apache.commons.math3.stat.regression.RegressionResults.getParameterEstimates,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.stat.regression.RegressionResults.getStdErrorOfEstimate,22,6,11,27.27272727272727,50.0,0,0
@@ org.apache.commons.math3.stat.regression.RegressionResults.getStdErrorOfEstimates,31,8,14,25.806451612903224,45.16129032258064,0,1
@@ org.apache.commons.math3.stat.regression.RegressionResults.getCovarianceOfParameters,29,6,12,20.689655172413794,41.37931034482759,0,0
@@ org.apache.commons.math3.stat.regression.RegressionResults.getNumberOfParameters,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.stat.regression.RegressionResults.getVcvElement,47,6,10,12.76595744680851,21.27659574468085,0,1
@@ org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression.getOmegaInverse,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ org.apache.commons.math3.ml.distance.EarthMoversDistance.compute,16,2,4,12.5,25.0,0,1
@@ org.apache.commons.math3.ml.distance.CanberraDistance.compute,22,5,8,22.727272727272727,36.36363636363637,0,1
@@ org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.<init>,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.getMembershipMatrix,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.getObjectiveFunctionValue,32,6,12,18.75,37.5,0,1
@@ org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.cluster,54,9,14,16.666666666666664,25.925925925925924,0,2
@@ org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.updateClusterCenters,40,6,11,15.0,27.500000000000004,0,3
@@ org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.updateMembershipMatrix,73,12,25,16.43835616438356,34.24657534246575,0,7
@@ org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.initializeMembershipMatrix,27,5,9,18.51851851851852,33.33333333333333,0,1
@@ org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.calculateMaxMembershipChange,29,5,11,17.24137931034483,37.93103448275862,0,1
@@ org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.saveMembershipMatrix,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.cluster,74,19,33,25.675675675675674,44.5945945945946,0,8
@@ org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.assignPointsToClusters,23,5,11,21.73913043478261,47.82608695652174,0,1
@@ org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.chooseInitialCenters,143,44,83,30.76923076923077,58.04195804195804,0,38
@@ org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.getPointFromLargestVarianceCluster,30,9,16,30.0,53.333333333333336,0,2
@@ org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.getPointFromLargestNumberCluster,20,7,13,35.0,65.0,0,0
@@ org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.getFarthestPoint,35,10,17,28.57142857142857,48.57142857142857,0,2
@@ org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.getNearestCluster,18,5,11,27.77777777777778,61.111111111111114,0,1
@@ org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.centroidOf,24,4,8,16.666666666666664,33.33333333333333,0,1
@@ org.apache.commons.math3.ml.clustering.MultiKMeansPlusPlusClusterer.cluster,41,11,18,26.82926829268293,43.90243902439025,0,5
@@ org.apache.commons.math3.ml.clustering.DoublePoint.<init>,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.ml.clustering.DoublePoint.equals,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.ml.clustering.DBSCANClusterer.<init>,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.math3.ml.clustering.DBSCANClusterer.cluster,26,3,6,11.538461538461538,23.076923076923077,0,2
@@ org.apache.commons.math3.ml.clustering.DBSCANClusterer.expandCluster,39,6,13,15.384615384615385,33.33333333333333,0,2
@@ org.apache.commons.math3.ml.clustering.DBSCANClusterer.getNeighbors,18,3,6,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.math3.ml.clustering.DBSCANClusterer.merge,10,2,4,20.0,40.0,0,0
@@ org.apache.commons.math3.dfp.Dfp.<init>,54,18,31,33.33333333333333,57.407407407407405,0,2
@@ org.apache.commons.math3.dfp.Dfp.<init>,52,14,23,26.923076923076923,44.230769230769226,0,2
@@ org.apache.commons.math3.dfp.Dfp.<init>,317,152,242,47.94952681388013,76.34069400630915,0,115
@@ org.apache.commons.math3.dfp.Dfp.newInstance,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.math3.dfp.Dfp.shiftLeft,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.dfp.Dfp.shiftRight,15,2,4,13.333333333333334,26.666666666666668,0,0
@@ org.apache.commons.math3.dfp.Dfp.align,44,15,27,34.090909090909086,61.36363636363637,0,2
@@ org.apache.commons.math3.dfp.Dfp.lessThan,22,5,9,22.727272727272727,40.909090909090914,0,0
@@ org.apache.commons.math3.dfp.Dfp.greaterThan,22,5,9,22.727272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.dfp.Dfp.negativeOrNull,14,5,8,35.714285714285715,57.14285714285714,0,0
@@ org.apache.commons.math3.dfp.Dfp.strictlyNegative,14,5,8,35.714285714285715,57.14285714285714,0,0
@@ org.apache.commons.math3.dfp.Dfp.positiveOrNull,14,5,8,35.714285714285715,57.14285714285714,0,0
@@ org.apache.commons.math3.dfp.Dfp.strictlyPositive,14,5,8,35.714285714285715,57.14285714285714,0,0
@@ org.apache.commons.math3.dfp.Dfp.isInfinite,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.dfp.Dfp.isNaN,8,3,4,37.5,50.0,0,0
@@ org.apache.commons.math3.dfp.Dfp.isZero,10,4,6,40.0,60.0,0,0
@@ org.apache.commons.math3.dfp.Dfp.equals,19,6,10,31.57894736842105,52.63157894736842,0,0
@@ org.apache.commons.math3.dfp.Dfp.unequal,20,6,10,30.0,50.0,0,0
@@ org.apache.commons.math3.dfp.Dfp.compare,124,28,47,22.58064516129032,37.903225806451616,0,8
@@ org.apache.commons.math3.dfp.Dfp.remainder,12,2,3,16.666666666666664,25.0,0,1
@@ org.apache.commons.math3.dfp.Dfp.trunc,126,25,52,19.841269841269842,41.269841269841265,0,8
@@ org.apache.commons.math3.dfp.Dfp.intValue,37,7,13,18.91891891891892,35.13513513513514,0,1
@@ org.apache.commons.math3.dfp.Dfp.intLog10,20,4,6,20.0,30.0,0,0
@@ org.apache.commons.math3.dfp.Dfp.power10,17,6,6,35.294117647058826,35.294117647058826,0,0
@@ org.apache.commons.math3.dfp.Dfp.complement,28,4,7,14.285714285714285,25.0,0,1
@@ org.apache.commons.math3.dfp.Dfp.add,269,77,123,28.624535315985128,45.72490706319702,0,44
@@ org.apache.commons.math3.dfp.Dfp.round,112,45,65,40.17857142857143,58.03571428571429,0,10
@@ org.apache.commons.math3.dfp.Dfp.multiply,226,51,79,22.566371681415927,34.95575221238938,0,32
@@ org.apache.commons.math3.dfp.Dfp.multiply,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.dfp.Dfp.multiplyFast,74,19,30,25.675675675675674,40.54054054054054,0,4
@@ org.apache.commons.math3.dfp.Dfp.divide,345,93,146,26.956521739130434,42.31884057971014,0,143
@@ org.apache.commons.math3.dfp.Dfp.divide,61,14,24,22.950819672131146,39.34426229508197,0,3
@@ org.apache.commons.math3.dfp.Dfp.sqrt,112,23,33,20.535714285714285,29.464285714285715,0,7
@@ org.apache.commons.math3.dfp.Dfp.toString,24,6,11,25.0,45.83333333333333,0,1
@@ org.apache.commons.math3.dfp.Dfp.dfp2sci,103,31,50,30.097087378640776,48.54368932038835,0,9
@@ org.apache.commons.math3.dfp.Dfp.dfp2string,134,46,78,34.32835820895522,58.2089552238806,0,11
@@ org.apache.commons.math3.dfp.Dfp.dotrap,82,17,30,20.73170731707317,36.58536585365854,0,3
@@ org.apache.commons.math3.dfp.Dfp.nextAfter,97,30,50,30.927835051546392,51.546391752577314,0,7
@@ org.apache.commons.math3.dfp.Dfp.toDouble,104,37,66,35.57692307692308,63.46153846153846,0,9
@@ org.apache.commons.math3.dfp.Dfp.signum,10,4,7,40.0,70.0,0,1
@@ org.apache.commons.math3.dfp.Dfp.copySign,18,6,10,33.33333333333333,55.55555555555556,0,0
@@ org.apache.commons.math3.dfp.Dfp.copySign,14,6,10,42.857142857142854,71.42857142857143,0,1
@@ org.apache.commons.math3.dfp.Dfp.rootN,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.dfp.Dfp.atan2,16,3,4,18.75,25.0,0,1
@@ org.apache.commons.math3.dfp.Dfp.linearCombination,21,3,5,14.285714285714285,23.809523809523807,0,0
@@ org.apache.commons.math3.dfp.Dfp.linearCombination,21,3,5,14.285714285714285,23.809523809523807,0,0
@@ org.apache.commons.math3.dfp.DfpMath.split,107,40,83,37.38317757009346,77.57009345794393,0,12
@@ org.apache.commons.math3.dfp.DfpMath.splitMult,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.dfp.DfpMath.splitPow,39,11,17,28.205128205128204,43.58974358974359,0,2
@@ org.apache.commons.math3.dfp.DfpMath.pow,37,8,15,21.62162162162162,40.54054054054054,0,2
@@ org.apache.commons.math3.dfp.DfpMath.exp,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.math3.dfp.DfpMath.expInternal,24,5,9,20.833333333333336,37.5,0,0
@@ org.apache.commons.math3.dfp.DfpMath.log,37,10,18,27.027027027027028,48.64864864864865,0,2
@@ org.apache.commons.math3.dfp.DfpMath.logInternal,23,5,10,21.73913043478261,43.47826086956522,0,1
@@ org.apache.commons.math3.dfp.DfpMath.pow,218,73,144,33.48623853211009,66.05504587155964,0,24
@@ org.apache.commons.math3.dfp.DfpMath.sinInternal,24,5,9,20.833333333333336,37.5,0,1
@@ org.apache.commons.math3.dfp.DfpMath.cosInternal,24,5,9,20.833333333333336,37.5,0,0
@@ org.apache.commons.math3.dfp.DfpMath.sin,40,16,26,40.0,65.0,0,1
@@ org.apache.commons.math3.dfp.DfpMath.cos,40,16,26,40.0,65.0,0,1
@@ org.apache.commons.math3.dfp.DfpMath.atanInternal,22,5,9,22.727272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.dfp.DfpMath.atan,56,28,40,50.0,71.42857142857143,0,3
@@ org.apache.commons.math3.dfp.DfpMath.acos,12,4,9,33.33333333333333,75.0,0,0
@@ org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP.<init>,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP.solve,326,150,231,46.012269938650306,70.85889570552148,0,138
@@ org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP.guessX,42,7,12,16.666666666666664,28.57142857142857,0,2
@@ org.apache.commons.math3.dfp.DfpDec.newInstance,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.dfp.DfpDec.round,258,128,180,49.6124031007752,69.76744186046511,0,53
@@ org.apache.commons.math3.dfp.DfpDec.nextAfter,112,42,78,37.5,69.64285714285714,0,8
@@ org.apache.commons.math3.dfp.DfpField.<init>,22,5,7,22.727272727272727,31.818181818181817,0,1
@@ org.apache.commons.math3.dfp.DfpField.split,109,40,83,36.69724770642202,76.14678899082568,0,18
@@ org.apache.commons.math3.dfp.DfpField.computeStringConstants,7,3,5,42.857142857142854,71.42857142857143,0,1
@@ org.apache.commons.math3.dfp.DfpField.computePi,21,4,8,19.047619047619047,38.095238095238095,0,1
@@ org.apache.commons.math3.dfp.DfpField.computeExp,25,5,9,20.0,36.0,0,2
@@ org.apache.commons.math3.dfp.DfpField.computeLn,23,5,10,21.73913043478261,43.47826086956522,0,3
@@ org.apache.commons.math3.genetics.RandomKeyMutation.mutate,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.genetics.FixedGenerationCount.<init>,5,2,2,40.0,40.0,0,1
@@ org.apache.commons.math3.genetics.FixedGenerationCount.isSatisfied,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.genetics.TournamentSelection.tournament,26,3,5,11.538461538461538,19.230769230769234,0,2
@@ org.apache.commons.math3.genetics.OrderedCrossover.crossover,8,3,5,37.5,62.5,0,1
@@ org.apache.commons.math3.genetics.OrderedCrossover.mate,56,8,10,14.285714285714285,17.857142857142858,0,22
@@ org.apache.commons.math3.genetics.UniformCrossover.<init>,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.genetics.UniformCrossover.crossover,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.genetics.UniformCrossover.mate,38,6,11,15.789473684210526,28.947368421052634,0,1
@@ org.apache.commons.math3.genetics.ElitisticListPopulation.nextGeneration,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ org.apache.commons.math3.genetics.ElitisticListPopulation.setElitismRate,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.genetics.OnePointCrossover.crossover,8,3,5,37.5,62.5,0,1
@@ org.apache.commons.math3.genetics.OnePointCrossover.crossover,38,5,8,13.157894736842104,21.052631578947366,0,1
@@ org.apache.commons.math3.genetics.CycleCrossover.crossover,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.genetics.CycleCrossover.mate,73,17,29,23.28767123287671,39.726027397260275,0,15
@@ org.apache.commons.math3.genetics.NPointCrossover.<init>,5,2,2,40.0,40.0,0,1
@@ org.apache.commons.math3.genetics.NPointCrossover.crossover,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.math3.genetics.NPointCrossover.mate,76,10,17,13.157894736842104,22.36842105263158,0,5
@@ org.apache.commons.math3.genetics.FixedElapsedTime.<init>,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.genetics.FixedElapsedTime.isSatisfied,12,4,8,33.33333333333333,66.66666666666666,0,1
@@ org.apache.commons.math3.genetics.GeneticAlgorithm.<init>,18,5,10,27.77777777777778,55.55555555555556,0,1
@@ org.apache.commons.math3.genetics.GeneticAlgorithm.evolve,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.genetics.GeneticAlgorithm.nextGeneration,28,6,15,21.428571428571427,53.57142857142857,0,2
@@ org.apache.commons.math3.genetics.BinaryMutation.mutate,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3D.<init>,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3D.normalize,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3D.orthogonal,24,4,6,16.666666666666664,25.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3D.angle,24,6,9,25.0,37.5,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3D.isNaN,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3D.isInfinite,14,5,8,35.714285714285715,57.14285714285714,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3D.equals,34,7,12,20.588235294117645,35.294117647058826,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3D.hashCode,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet.computeGeometricalProperties,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet.recurseFirstIntersection,46,13,24,28.26086956521739,52.17391304347826,0,2
@@ org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet.boundaryFacet,18,6,8,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$RotationTransform.apply,13,2,3,15.384615384615385,23.076923076923077,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.SubLine.getSegments,7,1,2,14.285714285714285,28.57142857142857,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.SubLine.intersection,29,7,12,24.137931034482758,41.37931034482759,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.OutlineExtractor.getOutline,61,17,30,27.86885245901639,49.18032786885246,0,9
@@ org.apache.commons.math3.geometry.euclidean.threed.OutlineExtractor.pointIsBetween,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.SubPlane.side,25,5,8,20.0,32.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.SubPlane.split,41,8,10,19.51219512195122,24.390243902439025,0,2
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.<init>,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.<init>,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.<init>,19,6,11,31.57894736842105,57.89473684210527,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.<init>,17,3,4,17.647058823529413,23.52941176470588,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.mat2quat,20,4,7,20.0,35.0,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.getAxis,17,3,4,17.647058823529413,23.52941176470588,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.getAngle,20,4,7,20.0,35.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.getAngles,140,36,70,25.71428571428571,50.0,0,12
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldRotation.orthogonalizeMatrix,37,4,9,10.81081081081081,24.324324324324326,0,4
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormat.parse,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormat.parse,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor.visitInternalNode,8,4,4,50.0,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor.addContribution,16,3,4,18.75,25.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Rotation.<init>,15,2,3,13.333333333333334,20.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Rotation.<init>,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Rotation.<init>,19,6,11,31.57894736842105,57.89473684210527,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Rotation.<init>,16,3,4,18.75,25.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Rotation.mat2quat,20,4,7,20.0,35.0,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.Rotation.getAxis,16,3,4,18.75,25.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Rotation.getAngle,20,4,7,20.0,35.0,0,0
